month,day,date,country,cumulative_number_of_case,number_of_death,number_recovered,current_case
6,24,24-Jun,Russian Federation,1,0,0,1
6,24,24-Jun,Singapore,206,31,170,5
6,24,24-Jun,South Africa,1,1,0,0
6,24,24-Jun,Spain,1,0,1,0
6,24,24-Jun,Sweden,3,0,3,0
6,24,24-Jun,Switzerland,1,0,1,0
6,24,24-Jun,Thailand,9,2,7,0
6,24,24-Jun,United Kingdom,4,0,4,0
6,24,24-Jun,United States,75,0,36,39
6,24,24-Jun,Viet Nam,63,5,58,0
6,25,25-Jun,Australia,5,0,5,0
6,25,25-Jun,Brazil,3,0,2,1
6,25,25-Jun,Canada,250,37,188,25
6,25,25-Jun,China,7083,644,6336,103
6,25,25-Jun,Taiwan,686,84,492,110
6,25,25-Jun,Colombia,1,0,1,0
6,25,25-Jun,Finland,1,0,1,0
6,25,25-Jun,France,7,0,6,1
6,25,25-Jun,Germany,10,0,9,1
6,25,25-Jun,India,3,0,3,0
6,25,25-Jun,Indonesia,2,0,2,0
6,25,25-Jun,Italy,9,0,9,0
6,25,25-Jun,Japan,1,0,0,1
6,25,25-Jun,Kuwait,1,0,1,0
6,25,25-Jun,Malaysia,5,2,3,0
6,25,25-Jun,Mongolia,9,0,9,0
6,25,25-Jun,New Zealand,1,0,1,0
6,25,25-Jun,Philippines,14,2,12,0
6,25,25-Jun,Republic of Ireland,1,0,1,0
6,25,25-Jun,Republic of Korea,3,0,3,0
6,25,25-Jun,Romania,1,0,1,0
6,25,25-Jun,Russian Federation,1,0,0,1
6,25,25-Jun,Singapore,206,31,170,5
6,25,25-Jun,South Africa,1,1,0,0
6,25,25-Jun,Spain,1,0,1,0
6,25,25-Jun,Sweden,3,0,3,0
6,25,25-Jun,Switzerland,1,0,1,0
6,25,25-Jun,Thailand,9,2,7,0
6,25,25-Jun,United Kingdom,4,0,4,0
6,25,25-Jun,United States,75,0,36,39
6,25,25-Jun,Viet Nam,63,5,58,0
6,26,26-Jun,Australia,5,0,5,0
6,26,26-Jun,Brazil,3,0,2,1
6,26,26-Jun,Canada,251,37,190,24
6,26,26-Jun,China,7083,644,6341,98
6,26,26-Jun,Taiwan,682,84,491,107
6,26,26-Jun,Colombia,1,0,1,0
6,26,26-Jun,Finland,1,0,1,0
6,26,26-Jun,France,7,0,6,1
6,26,26-Jun,Germany,10,0,9,1
6,26,26-Jun,India,3,0,3,0
6,26,26-Jun,Indonesia,2,0,2,0
6,26,26-Jun,Italy,9,0,9,0
6,26,26-Jun,Japan,1,0,0,1
6,26,26-Jun,Kuwait,1,0,1,0
6,26,26-Jun,Malaysia,5,2,3,0
6,26,26-Jun,Mongolia,9,0,9,0
6,26,26-Jun,New Zealand,1,0,1,0
6,26,26-Jun,Philippines,14,2,12,0
6,26,26-Jun,Republic of Ireland,1,0,1,0
6,26,26-Jun,Republic of Korea,3,0,3,0
6,26,26-Jun,Romania,1,0,1,0
6,26,26-Jun,Russian Federation,1,0,0,1
6,26,26-Jun,Singapore,206,32,170,4
6,26,26-Jun,South Africa,1,1,0,0
6,26,26-Jun,Spain,1,0,1,0
6,26,26-Jun,Sweden,3,0,3,0
6,26,26-Jun,Switzerland,1,0,1,0
6,26,26-Jun,Thailand,9,2,7,0
6,26,26-Jun,United Kingdom,4,0,4,0
6,26,26-Jun,United States,74,0,36,38
6,26,26-Jun,Viet Nam,63,5,58,0
6,27,27-Jun,Australia,5,0,5,0
6,27,27-Jun,Brazil,3,0,2,1
6,27,27-Jun,Canada,251,37,191,23
6,27,27-Jun,China,7083,645,6344,94
6,27,27-Jun,Taiwan,681,84,492,105
6,27,27-Jun,Colombia,1,0,1,0
6,27,27-Jun,Finland,1,0,1,0
6,27,27-Jun,France,7,0,6,1
6,27,27-Jun,Germany,10,0,9,1
6,27,27-Jun,India,3,0,3,0
6,27,27-Jun,Indonesia,2,0,2,0
6,27,27-Jun,Italy,5,0,5,0
6,27,27-Jun,Kuwait,1,0,1,0
6,27,27-Jun,Malaysia,5,2,3,0
6,27,27-Jun,Mongolia,9,0,9,0
6,27,27-Jun,New Zealand,1,0,1,0
6,27,27-Jun,Philippines,14,2,12,0
6,27,27-Jun,Republic of Ireland,1,0,1,0
6,27,27-Jun,Republic of Korea,3,0,3,0
6,27,27-Jun,Romania,1,0,1,0
6,27,27-Jun,Russian Federation,1,0,0,1
6,27,27-Jun,Singapore,206,32,171,3
6,27,27-Jun,South Africa,1,1,0,0
6,27,27-Jun,Spain,1,0,1,0
6,27,27-Jun,Sweden,3,0,3,0
6,27,27-Jun,Switzerland,1,0,1,0
6,27,27-Jun,Thailand,9,2,7,0
6,27,27-Jun,United Kingdom,4,0,4,0
6,27,27-Jun,United States,74,0,64,10
6,27,27-Jun,Viet Nam,63,5,58,0
6,28,28-Jun,Australia,5,0,5,0
6,28,28-Jun,Brazil,3,0,2,1
6,28,28-Jun,Canada,251,37,191,23
6,28,28-Jun,China,7083,645,6344,94
6,28,28-Jun,Taiwan,681,84,492,105
6,28,28-Jun,Colombia,1,0,1,0
6,28,28-Jun,Finland,1,0,1,0
6,28,28-Jun,France,7,0,6,1
6,28,28-Jun,Germany,10,0,9,1
6,28,28-Jun,India,3,0,3,0
6,28,28-Jun,Indonesia,2,0,2,0
6,28,28-Jun,Italy,5,0,5,0
6,28,28-Jun,Kuwait,1,0,1,0
6,28,28-Jun,Malaysia,5,2,3,0
6,28,28-Jun,Mongolia,9,0,9,0
6,28,28-Jun,New Zealand,1,0,1,0
6,28,28-Jun,Philippines,14,2,12,0
6,28,28-Jun,Republic of Ireland,1,0,1,0
6,28,28-Jun,Republic of Korea,3,0,3,0
6,28,28-Jun,Romania,1,0,1,0
6,28,28-Jun,Russian Federation,1,0,0,1
6,28,28-Jun,Singapore,206,32,171,3
6,28,28-Jun,South Africa,1,1,0,0
6,28,28-Jun,Spain,1,0,1,0
6,28,28-Jun,Sweden,3,0,3,0
6,28,28-Jun,Switzerland,1,0,1,0
6,28,28-Jun,Thailand,9,2,7,0
6,28,28-Jun,United Kingdom,4,0,4,0
6,28,28-Jun,United States,74,0,64,10
6,28,28-Jun,Viet Nam,63,5,58,0
6,29,29-Jun,Australia,5,0,5,0
6,29,29-Jun,Brazil,3,0,2,1
6,29,29-Jun,Canada,251,37,191,23
6,29,29-Jun,China,7083,645,6344,94
6,29,29-Jun,Taiwan,681,84,492,105
6,29,29-Jun,Colombia,1,0,1,0
6,29,29-Jun,Finland,1,0,1,0
6,29,29-Jun,France,7,0,6,1
6,29,29-Jun,Germany,10,0,9,1
6,29,29-Jun,India,3,0,3,0
6,29,29-Jun,Indonesia,2,0,2,0
6,29,29-Jun,Italy,5,0,5,0
6,29,29-Jun,Kuwait,1,0,1,0
6,29,29-Jun,Malaysia,5,2,3,0
6,29,29-Jun,Mongolia,9,0,9,0
6,29,29-Jun,New Zealand,1,0,1,0
6,29,29-Jun,Philippines,14,2,12,0
6,29,29-Jun,Republic of Ireland,1,0,1,0
6,29,29-Jun,Republic of Korea,3,0,3,0
6,29,29-Jun,Romania,1,0,1,0
6,29,29-Jun,Russian Federation,1,0,0,1
6,29,29-Jun,Singapore,206,32,171,3
6,29,29-Jun,South Africa,1,1,0,0
6,29,29-Jun,Spain,1,0,1,0
6,29,29-Jun,Sweden,3,0,3,0
6,29,29-Jun,Switzerland,1,0,1,0
6,29,29-Jun,Thailand,9,2,7,0
6,29,29-Jun,United Kingdom,4,0,4,0
6,29,29-Jun,United States,74,0,64,10
6,29,29-Jun,Viet Nam,63,5,58,0
6,30,30-Jun,Australia,5,0,5,0
6,30,30-Jun,Brazil,3,0,2,1
6,30,30-Jun,Canada,252,37,192,23
6,30,30-Jun,China,7083,646,6357,80
6,30,30-Jun,Taiwan,678,84,495,99
6,30,30-Jun,Colombia,1,0,1,0
6,30,30-Jun,Finland,1,0,1,0
6,30,30-Jun,France,7,0,6,1
6,30,30-Jun,Germany,10,0,9,1
6,30,30-Jun,India,3,0,3,0
6,30,30-Jun,Indonesia,2,0,2,0
6,30,30-Jun,Italy,5,0,5,0
6,30,30-Jun,Kuwait,1,0,1,0
6,30,30-Jun,Malaysia,5,2,3,0
6,30,30-Jun,Mongolia,9,0,9,0
6,30,30-Jun,New Zealand,1,0,1,0
6,30,30-Jun,Philippines,14,2,12,0
6,30,30-Jun,Republic of Ireland,1,0,1,0
6,30,30-Jun,Republic of Korea,3,0,3,0
6,30,30-Jun,Romania,1,0,1,0
6,30,30-Jun,Russian Federation,1,0,0,1
6,30,30-Jun,Singapore,206,32,171,3
6,30,30-Jun,South Africa,1,1,0,0
6,30,30-Jun,Spain,1,0,1,0
6,30,30-Jun,Sweden,3,0,3,0
6,30,30-Jun,Switzerland,1,0,1,0
6,30,30-Jun,Thailand,9,2,7,0
6,30,30-Jun,United Kingdom,4,0,4,0
6,30,30-Jun,United States,73,0,63,10
6,30,30-Jun,Viet Nam,63,5,58,0
7,1,1-Jul,Australia,5,0,5,0
7,1,1-Jul,Brazil,1,0,1,0
7,1,1-Jul,Canada,252,38,192,22
7,1,1-Jul,China,7083,646,6360,77
7,1,1-Jul,Taiwan,678,84,498,96
7,1,1-Jul,Colombia,1,0,1,0
7,1,1-Jul,Finland,1,0,1,0
7,1,1-Jul,France,7,0,6,1
7,1,1-Jul,Germany,10,0,9,1
7,1,1-Jul,India,3,0,3,0
7,1,1-Jul,Indonesia,2,0,2,0
7,1,1-Jul,Italy,5,0,5,0
7,1,1-Jul,Kuwait,1,0,1,0
7,1,1-Jul,Malaysia,5,2,3,0
7,1,1-Jul,Mongolia,9,0,9,0
7,1,1-Jul,New Zealand,1,0,1,0
7,1,1-Jul,Philippines,14,2,12,0
7,1,1-Jul,Republic of Ireland,1,0,1,0
7,1,1-Jul,Republic of Korea,3,0,3,0
7,1,1-Jul,Romania,1,0,1,0
7,1,1-Jul,Russian Federation,1,0,0,1
7,1,1-Jul,Singapore,206,32,171,3
7,1,1-Jul,South Africa,1,1,0,0
7,1,1-Jul,Spain,1,0,1,0
7,1,1-Jul,Sweden,3,0,3,0
7,1,1-Jul,Switzerland,1,0,1,0
7,1,1-Jul,Thailand,9,2,7,0
7,1,1-Jul,United Kingdom,4,0,4,0
7,1,1-Jul,United States,73,0,63,10
7,1,1-Jul,Viet Nam,63,5,58,0
7,2,2-Jul,Australia,5,0,5,0
7,2,2-Jul,Brazil,1,0,1,0
7,2,2-Jul,Canada,252,38,192,22
7,2,2-Jul,China,7083,646,6363,74
7,2,2-Jul,Taiwan,676,84,498,94
7,2,2-Jul,Colombia,1,0,1,0
7,2,2-Jul,Finland,1,0,1,0
7,2,2-Jul,France,7,0,6,1
7,2,2-Jul,Germany,10,0,9,1
7,2,2-Jul,India,3,0,3,0
7,2,2-Jul,Indonesia,2,0,2,0
7,2,2-Jul,Italy,4,0,4,0
7,2,2-Jul,Kuwait,1,0,1,0
7,2,2-Jul,Malaysia,5,2,3,0
7,2,2-Jul,Mongolia,9,0,9,0
7,2,2-Jul,New Zealand,1,0,1,0
7,2,2-Jul,Philippines,14,2,12,0
7,2,2-Jul,Republic of Ireland,1,0,1,0
7,2,2-Jul,Republic of Korea,3,0,3,0
7,2,2-Jul,Romania,1,0,1,0
7,2,2-Jul,Russian Federation,1,0,0,1
7,2,2-Jul,Singapore,206,32,171,3
7,2,2-Jul,South Africa,1,1,0,0
7,2,2-Jul,Spain,1,0,1,0
7,2,2-Jul,Sweden,3,0,3,0
7,2,2-Jul,Switzerland,1,0,1,0
7,2,2-Jul,Thailand,9,2,7,0
7,2,2-Jul,United Kingdom,4,0,4,0
7,2,2-Jul,United States,73,0,63,10
7,2,2-Jul,Viet Nam,63,5,58,0
7,3,3-Jul,Australia,5,0,5,0
7,3,3-Jul,Brazil,1,0,1,0
7,3,3-Jul,Canada,251,38,193,20
7,3,3-Jul,China,7083,646,6363,74
7,3,3-Jul,Taiwan,674,84,498,92
7,3,3-Jul,Colombia,1,0,1,0
7,3,3-Jul,Finland,1,0,1,0
7,3,3-Jul,France,7,0,6,1
7,3,3-Jul,Germany,10,0,9,1
7,3,3-Jul,India,3,0,3,0
7,3,3-Jul,Indonesia,2,0,2,0
7,3,3-Jul,Italy,4,0,4,0
7,3,3-Jul,Kuwait,1,0,1,0
7,3,3-Jul,Malaysia,5,2,3,0
7,3,3-Jul,Mongolia,9,0,9,0
7,3,3-Jul,New Zealand,1,0,1,0
7,3,3-Jul,Philippines,14,2,12,0
7,3,3-Jul,Republic of Ireland,1,0,1,0
7,3,3-Jul,Republic of Korea,3,0,3,0
7,3,3-Jul,Romania,1,0,1,0
7,3,3-Jul,Russian Federation,1,0,0,1
7,3,3-Jul,Singapore,206,32,171,3
7,3,3-Jul,South Africa,1,1,0,0
7,3,3-Jul,Spain,1,0,1,0
7,3,3-Jul,Sweden,3,0,3,0
7,3,3-Jul,Switzerland,1,0,1,0
7,3,3-Jul,Thailand,9,2,7,0
7,3,3-Jul,United Kingdom,4,0,4,0
7,3,3-Jul,United States,73,0,65,8
7,3,3-Jul,Viet Nam,63,5,58,0
7,4,4-Jul,Australia,5,0,5,0
7,4,4-Jul,Brazil,1,0,1,0
7,4,4-Jul,Canada,251,38,193,20
7,4,4-Jul,China,7083,646,6365,72
7,4,4-Jul,Taiwan,674,84,500,90
7,4,4-Jul,Colombia,1,0,1,0
7,4,4-Jul,Finland,1,0,1,0
7,4,4-Jul,France,7,0,6,1
7,4,4-Jul,Germany,10,0,9,1
7,4,4-Jul,India,3,0,3,0
7,4,4-Jul,Indonesia,2,0,2,0
7,4,4-Jul,Italy,4,0,4,0
7,4,4-Jul,Kuwait,1,0,1,0
7,4,4-Jul,Malaysia,5,2,3,0
7,4,4-Jul,Mongolia,9,0,9,0
7,4,4-Jul,New Zealand,1,0,1,0
7,4,4-Jul,Philippines,14,2,12,0
7,4,4-Jul,Republic of Ireland,1,0,1,0
7,4,4-Jul,Republic of Korea,3,0,3,0
7,4,4-Jul,Romania,1,0,1,0
7,4,4-Jul,Russian Federation,1,0,0,1
7,4,4-Jul,Singapore,206,32,171,3
7,4,4-Jul,South Africa,1,1,0,0
7,4,4-Jul,Spain,1,0,1,0
7,4,4-Jul,Sweden,3,0,3,0
7,4,4-Jul,Switzerland,1,0,1,0
7,4,4-Jul,Thailand,9,2,7,0
7,4,4-Jul,United Kingdom,4,0,4,0
7,4,4-Jul,United States,73,0,65,8
7,4,4-Jul,Viet Nam,63,5,58,0
7,5,5-Jul,Australia,5,0,5,0
7,5,5-Jul,Brazil,1,0,1,0
7,5,5-Jul,Canada,251,38,193,20
7,5,5-Jul,China,7083,646,6365,72
7,5,5-Jul,Taiwan,674,84,500,90
7,5,5-Jul,Colombia,1,0,1,0
7,5,5-Jul,Finland,1,0,1,0
7,5,5-Jul,France,7,0,6,1
7,5,5-Jul,Germany,10,0,9,1
7,5,5-Jul,India,3,0,3,0
7,5,5-Jul,Indonesia,2,0,2,0
7,5,5-Jul,Italy,4,0,4,0
7,5,5-Jul,Kuwait,1,0,1,0
7,5,5-Jul,Malaysia,5,2,3,0
7,5,5-Jul,Mongolia,9,0,9,0
7,5,5-Jul,New Zealand,1,0,1,0
7,5,5-Jul,Philippines,14,2,12,0
7,5,5-Jul,Republic of Ireland,1,0,1,0
7,5,5-Jul,Republic of Korea,3,0,3,0
7,5,5-Jul,Romania,1,0,1,0
7,5,5-Jul,Russian Federation,1,0,0,1
7,5,5-Jul,Singapore,206,32,171,3
7,5,5-Jul,South Africa,1,1,0,0
7,5,5-Jul,Spain,1,0,1,0
7,5,5-Jul,Sweden,3,0,3,0
7,5,5-Jul,Switzerland,1,0,1,0
7,5,5-Jul,Thailand,9,2,7,0
7,5,5-Jul,United Kingdom,4,0,4,0
7,5,5-Jul,United States,73,0,65,8
7,5,5-Jul,Viet Nam,63,5,58,0
7,6,6-Jul,Australia,5,0,5,0
7,6,6-Jul,Brazil,1,0,1,0
7,6,6-Jul,Canada,251,38,193,20
7,6,6-Jul,China,7083,646,6365,72
7,6,6-Jul,Taiwan,674,84,500,90
7,6,6-Jul,Colombia,1,0,1,0
7,6,6-Jul,Finland,1,0,1,0
7,6,6-Jul,France,7,0,6,1
7,6,6-Jul,Germany,10,0,9,1
7,6,6-Jul,India,3,0,3,0
7,6,6-Jul,Indonesia,2,0,2,0
7,6,6-Jul,Italy,4,0,4,0
7,6,6-Jul,Kuwait,1,0,1,0
7,6,6-Jul,Malaysia,5,2,3,0
7,6,6-Jul,Mongolia,9,0,9,0
7,6,6-Jul,New Zealand,1,0,1,0
7,6,6-Jul,Philippines,14,2,12,0
7,6,6-Jul,Republic of Ireland,1,0,1,0
7,6,6-Jul,Republic of Korea,3,0,3,0
7,6,6-Jul,Romania,1,0,1,0
7,6,6-Jul,Russian Federation,1,0,0,1
7,6,6-Jul,Singapore,206,32,171,3
7,6,6-Jul,South Africa,1,1,0,0
7,6,6-Jul,Spain,1,0,1,0
7,6,6-Jul,Sweden,3,0,3,0
7,6,6-Jul,Switzerland,1,0,1,0
7,6,6-Jul,Thailand,9,2,7,0
7,6,6-Jul,United Kingdom,4,0,4,0
7,6,6-Jul,United States,73,0,65,8
7,6,6-Jul,Viet Nam,63,5,58,0
7,7,7-Jul,Australia,5,0,5,0
7,7,7-Jul,Brazil,1,0,1,0
7,7,7-Jul,Canada,251,38,193,20
7,7,7-Jul,China,7083,646,6365,72
7,7,7-Jul,Taiwan,674,84,500,90
7,7,7-Jul,Colombia,1,0,1,0
7,7,7-Jul,Finland,1,0,1,0
7,7,7-Jul,France,7,0,6,1
7,7,7-Jul,Germany,10,0,9,1
7,7,7-Jul,India,3,0,3,0
7,7,7-Jul,Indonesia,2,0,2,0
7,7,7-Jul,Italy,4,0,4,0
7,7,7-Jul,Kuwait,1,0,1,0
7,7,7-Jul,Malaysia,5,2,3,0
7,7,7-Jul,Mongolia,9,0,9,0
7,7,7-Jul,New Zealand,1,0,1,0
7,7,7-Jul,Philippines,14,2,12,0
7,7,7-Jul,Republic of Ireland,1,0,1,0
7,7,7-Jul,Republic of Korea,3,0,3,0
7,7,7-Jul,Romania,1,0,1,0
7,7,7-Jul,Russian Federation,1,0,0,1
7,7,7-Jul,Singapore,206,32,171,3
7,7,7-Jul,South Africa,1,1,0,0
7,7,7-Jul,Spain,1,0,1,0
7,7,7-Jul,Sweden,3,0,3,0
7,7,7-Jul,Switzerland,1,0,1,0
7,7,7-Jul,Thailand,9,2,7,0
7,7,7-Jul,United Kingdom,4,0,4,0
7,7,7-Jul,United States,73,0,65,8
7,7,7-Jul,Viet Nam,63,5,58,0
7,8,8-Jul,Australia,5,0,5,0
7,8,8-Jul,Brazil,1,0,1,0
7,8,8-Jul,Canada,250,38,194,18
7,8,8-Jul,China,7083,646,6365,72
7,8,8-Jul,Taiwan,671,84,502,85
7,8,8-Jul,Colombia,1,0,1,0
7,8,8-Jul,Finland,1,0,1,0
7,8,8-Jul,France,7,0,6,1
7,8,8-Jul,Germany,10,0,9,1
7,8,8-Jul,India,3,0,3,0
7,8,8-Jul,Indonesia,2,0,2,0
7,8,8-Jul,Italy,4,0,4,0
7,8,8-Jul,Kuwait,1,0,1,0
7,8,8-Jul,Malaysia,5,2,3,0
7,8,8-Jul,Mongolia,9,0,9,0
7,8,8-Jul,New Zealand,1,0,1,0
7,8,8-Jul,Philippines,14,2,12,0
7,8,8-Jul,Republic of Ireland,1,0,1,0
7,8,8-Jul,Republic of Korea,3,0,3,0
7,8,8-Jul,Romania,1,0,1,0
7,8,8-Jul,Russian Federation,1,0,0,1
7,8,8-Jul,Singapore,206,32,171,3
7,8,8-Jul,South Africa,1,1,0,0
7,8,8-Jul,Spain,1,0,1,0
7,8,8-Jul,Sweden,3,0,3,0
7,8,8-Jul,Switzerland,1,0,1,0
7,8,8-Jul,Thailand,9,2,7,0
7,8,8-Jul,United Kingdom,4,0,4,0
7,8,8-Jul,United States,74,0,64,10
7,8,8-Jul,Viet Nam,63,5,58,0
7,9,9-Jul,Australia,5,0,5,0
7,9,9-Jul,Brazil,1,0,1,0
7,9,9-Jul,Canada,249,38,193,18
7,9,9-Jul,China,7083,646,6371,66
7,9,9-Jul,Taiwan,671,84,504,83
7,9,9-Jul,Colombia,1,0,1,0
7,9,9-Jul,Finland,1,0,1,0
7,9,9-Jul,France,7,0,6,1
7,9,9-Jul,Germany,10,0,9,1
7,9,9-Jul,India,3,0,3,0
7,9,9-Jul,Indonesia,2,0,2,0
7,9,9-Jul,Italy,4,0,4,0
7,9,9-Jul,Kuwait,1,0,1,0
7,9,9-Jul,Malaysia,5,2,3,0
7,9,9-Jul,Mongolia,9,0,9,0
7,9,9-Jul,New Zealand,1,0,1,0
7,9,9-Jul,Philippines,14,2,12,0
7,9,9-Jul,Republic of Ireland,1,0,1,0
7,9,9-Jul,Republic of Korea,3,0,3,0
7,9,9-Jul,Romania,1,0,1,0
7,9,9-Jul,Russian Federation,1,0,0,1
7,9,9-Jul,Singapore,206,32,171,3
7,9,9-Jul,South Africa,1,1,0,0
7,9,9-Jul,Spain,1,0,1,0
7,9,9-Jul,Sweden,3,0,3,0
7,9,9-Jul,Switzerland,1,0,1,0
7,9,9-Jul,Thailand,9,2,7,0
7,9,9-Jul,United Kingdom,4,0,4,0
7,9,9-Jul,United States,75,0,67,8
7,9,9-Jul,Viet Nam,63,5,58,0
7,10,10-Jul,Australia,5,0,5,0
7,10,10-Jul,Brazil,1,0,1,0
7,10,10-Jul,Canada,250,38,194,18
7,10,10-Jul,China,7083,646,6373,64
7,10,10-Jul,Taiwan,671,84,506,81
7,10,10-Jul,Colombia,1,0,1,0
7,10,10-Jul,Finland,1,0,1,0
7,10,10-Jul,France,7,0,6,1
7,10,10-Jul,Germany,10,0,9,1
7,10,10-Jul,India,3,0,3,0
7,10,10-Jul,Indonesia,2,0,2,0
7,10,10-Jul,Italy,4,0,4,0
7,10,10-Jul,Kuwait,1,0,1,0
7,10,10-Jul,Malaysia,5,2,3,0
7,10,10-Jul,Mongolia,9,0,9,0
7,10,10-Jul,New Zealand,1,0,1,0
7,10,10-Jul,Philippines,14,2,12,0
7,10,10-Jul,Republic of Ireland,1,0,1,0
7,10,10-Jul,Republic of Korea,3,0,3,0
7,10,10-Jul,Romania,1,0,1,0
7,10,10-Jul,Russian Federation,1,0,0,1
7,10,10-Jul,Singapore,206,32,172,2
7,10,10-Jul,South Africa,1,1,0,0
7,10,10-Jul,Spain,1,0,1,0
7,10,10-Jul,Sweden,3,0,3,0
7,10,10-Jul,Switzerland,1,0,1,0
7,10,10-Jul,Thailand,9,2,7,0
7,10,10-Jul,United Kingdom,4,0,4,0
7,10,10-Jul,United States,75,0,67,8
7,10,10-Jul,Viet Nam,63,5,58,0
7,11,11-Jul,Australia,5,0,5,0
7,11,11-Jul,Brazil,1,0,1,0
7,11,11-Jul,Canada,250,38,194,18
7,11,11-Jul,China,7083,646,6375,62
7,11,11-Jul,Taiwan,671,84,507,80
7,11,11-Jul,Colombia,1,0,1,0
7,11,11-Jul,Finland,1,0,1,0
7,11,11-Jul,France,7,1,6,0
7,11,11-Jul,Germany,10,0,9,1
7,11,11-Jul,India,3,0,3,0
7,11,11-Jul,Indonesia,2,0,2,0
7,11,11-Jul,Italy,4,0,4,0
7,11,11-Jul,Kuwait,1,0,1,0
7,11,11-Jul,Malaysia,5,2,3,0
7,11,11-Jul,Mongolia,9,0,9,0
7,11,11-Jul,New Zealand,1,0,1,0
7,11,11-Jul,Philippines,14,2,12,0
7,11,11-Jul,Republic of Ireland,1,0,1,0
7,11,11-Jul,Republic of Korea,3,0,3,0
7,11,11-Jul,Romania,1,0,1,0
7,11,11-Jul,Russian Federation,1,0,0,1
7,11,11-Jul,Singapore,206,32,172,2
7,11,11-Jul,South Africa,1,1,0,0
7,11,11-Jul,Spain,1,0,1,0
7,11,11-Jul,Sweden,3,0,3,0
7,11,11-Jul,Switzerland,1,0,1,0
7,11,11-Jul,Thailand,9,2,7,0
7,11,11-Jul,United Kingdom,4,0,4,0
7,11,11-Jul,United States,75,0,67,8
7,11,11-Jul,Viet Nam,63,5,58,0
