date	country	value	key
3/24	Indonesia	0	RecoveredCase
3/24	Italy	0	DeadCase
3/24	Italy	2	CurrentCase
3/24	Italy	0	RecoveredCase
3/24	Japan	0	DeadCase
3/24	Japan	0	CurrentCase
3/24	Japan	0	RecoveredCase
3/24	Kuwait	0	DeadCase
3/24	Kuwait	0	CurrentCase
3/24	Kuwait	0	RecoveredCase
3/24	Malaysia	0	DeadCase
3/24	Malaysia	0	CurrentCase
3/24	Malaysia	0	RecoveredCase
3/24	Mongolia	0	DeadCase
3/24	Mongolia	0	CurrentCase
3/24	Mongolia	0	RecoveredCase
3/24	New Zealand	0	DeadCase
3/24	New Zealand	0	CurrentCase
3/24	New Zealand	0	RecoveredCase
3/24	Philippines	0	DeadCase
3/24	Philippines	0	CurrentCase
3/24	Philippines	0	RecoveredCase
3/24	Poland	0	DeadCase
3/24	Poland	0	CurrentCase
3/24	Poland	0	RecoveredCase
3/24	Republic of Korea	0	DeadCase
3/24	Republic of Korea	0	CurrentCase
3/24	Republic of Korea	0	RecoveredCase
3/24	Romania	0	DeadCase
3/24	Romania	0	CurrentCase
3/24	Romania	0	RecoveredCase
3/24	Russian Federation	0	DeadCase
3/24	Russian Federation	0	CurrentCase
3/24	Russian Federation	0	RecoveredCase
3/24	Singapore	0	DeadCase
3/24	Singapore	65	CurrentCase
3/24	Singapore	0	RecoveredCase
3/24	Slovenia	0	DeadCase
3/24	Slovenia	0	CurrentCase
3/24	Slovenia	0	RecoveredCase
3/24	South Africa	0	DeadCase
3/24	South Africa	0	CurrentCase
3/24	South Africa	0	RecoveredCase
3/24	Spain	0	DeadCase
3/24	Spain	1	CurrentCase
3/24	Spain	0	RecoveredCase
3/24	Sweden	0	DeadCase
3/24	Sweden	0	CurrentCase
3/24	Sweden	0	RecoveredCase
3/24	Switzerland	0	DeadCase
3/24	Switzerland	2	CurrentCase
3/24	Switzerland	0	RecoveredCase
3/24	Taiwan	0	DeadCase
3/24	Taiwan	6	CurrentCase
3/24	Taiwan	0	RecoveredCase
3/24	Thailand	0	DeadCase
3/24	Thailand	5	CurrentCase
3/24	Thailand	0	RecoveredCase
3/24	United Kingdom	0	DeadCase
3/24	United Kingdom	3	CurrentCase
3/24	United Kingdom	0	RecoveredCase
3/24	United States	0	DeadCase
3/24	United States	37	CurrentCase
3/24	United States	0	RecoveredCase
3/24	Viet Nam	4	DeadCase
3/24	Viet Nam	54	CurrentCase
3/24	Viet Nam	0	RecoveredCase
3/25	Australia	0	DeadCase
3/25	Australia	0	CurrentCase
3/25	Australia	0	RecoveredCase
3/25	Viet Nam	4	DeadCase
3/25	Viet Nam	54	CurrentCase
3/25	Viet Nam	0	RecoveredCase
3/25	United Kingdom	0	DeadCase
3/25	United Kingdom	3	CurrentCase
3/25	United Kingdom	0	RecoveredCase
3/25	Thailand	0	DeadCase
3/25	Thailand	5	CurrentCase
3/25	Thailand	0	RecoveredCase
3/25	Taiwan	0	DeadCase
3/25	Taiwan	6	CurrentCase
3/25	Taiwan	0	RecoveredCase
3/25	Switzerland	0	DeadCase
3/25	Switzerland	2	CurrentCase
3/25	Switzerland	0	RecoveredCase
3/25	Sweden	0	DeadCase
3/25	Sweden	0	CurrentCase
3/25	Sweden	0	RecoveredCase
3/25	Spain	0	DeadCase
3/25	Spain	0	CurrentCase
3/25	Spain	0	RecoveredCase
3/25	South Africa	0	DeadCase
3/25	South Africa	0	CurrentCase
3/25	South Africa	0	RecoveredCase
3/25	Slovenia	0	DeadCase
3/25	Slovenia	0	CurrentCase
3/25	Slovenia	0	RecoveredCase
3/25	Singapore	0	DeadCase
3/25	Singapore	69	CurrentCase
3/25	Singapore	0	RecoveredCase
3/25	Russian Federation	0	DeadCase
3/25	Russian Federation	0	CurrentCase
3/25	Russian Federation	0	RecoveredCase
3/25	Romania	0	DeadCase
3/25	Romania	0	CurrentCase
3/25	Romania	0	RecoveredCase
3/25	Republic of Korea	0	DeadCase
3/25	Republic of Korea	0	CurrentCase
3/25	Republic of Korea	0	RecoveredCase
3/25	Republic of Ireland	0	DeadCase
3/25	Republic of Ireland	1	CurrentCase
3/25	Republic of Ireland	0	RecoveredCase
3/25	Poland	0	DeadCase
3/25	Poland	0	CurrentCase
3/25	Poland	0	RecoveredCase
3/25	Philippines	0	DeadCase
3/25	Philippines	0	CurrentCase
3/25	Philippines	0	RecoveredCase
3/25	New Zealand	0	DeadCase
3/25	New Zealand	0	CurrentCase
3/25	New Zealand	0	RecoveredCase
3/25	Mongolia	0	DeadCase
3/25	Mongolia	0	CurrentCase
3/25	Mongolia	0	RecoveredCase
3/25	Malaysia	0	DeadCase
3/25	Malaysia	0	CurrentCase
3/25	Malaysia	0	RecoveredCase
3/25	Kuwait	0	DeadCase
3/25	Kuwait	0	CurrentCase
3/25	Kuwait	0	RecoveredCase
3/25	Japan	0	DeadCase
3/25	Japan	0	CurrentCase
3/25	Japan	0	RecoveredCase
3/25	Italy	0	DeadCase
3/25	Italy	2	CurrentCase
3/25	Italy	0	RecoveredCase
3/25	Indonesia	0	DeadCase
3/25	Indonesia	0	CurrentCase
3/25	Indonesia	0	RecoveredCase
3/25	India	0	DeadCase
3/25	India	0	CurrentCase
3/25	India	0	RecoveredCase
3/25	Germany	0	DeadCase
3/25	Germany	4	CurrentCase
3/25	Germany	0	RecoveredCase
3/25	France	0	DeadCase
3/25	France	1	CurrentCase
3/25	France	0	RecoveredCase
3/25	Finland	0	DeadCase
3/25	Finland	0	CurrentCase
3/25	Finland	0	RecoveredCase
3/25	Colombia	0	DeadCase
3/25	Colombia	0	CurrentCase
3/25	Colombia	0	RecoveredCase
3/25	China	10	DeadCase
3/25	China	276	CurrentCase
3/25	China	0	RecoveredCase
3/25	Canada	3	DeadCase
3/25	Canada	8	CurrentCase
3/25	Canada	0	RecoveredCase
3/25	Bulgaria	0	DeadCase
3/25	Bulgaria	0	CurrentCase
3/25	Bulgaria	0	RecoveredCase
3/25	Brazil	0	DeadCase
3/25	Brazil	0	CurrentCase
3/25	Brazil	0	RecoveredCase
3/25	Belgium	0	DeadCase
3/25	Belgium	0	CurrentCase
3/25	Belgium	0	RecoveredCase
3/25	United States	0	DeadCase
3/25	United States	39	CurrentCase
3/25	United States	0	RecoveredCase
3/26	Switzerland	0	DeadCase
3/26	Switzerland	2	CurrentCase
3/26	Switzerland	0	RecoveredCase
3/26	Australia	0	DeadCase
3/26	Australia	0	CurrentCase
3/26	Australia	0	RecoveredCase
3/26	Belgium	0	DeadCase
3/26	Belgium	0	CurrentCase
3/26	Belgium	0	RecoveredCase
3/26	Brazil	0	DeadCase
3/26	Brazil	0	CurrentCase
3/26	Brazil	0	RecoveredCase
3/26	Bulgaria	0	DeadCase
3/26	Bulgaria	0	CurrentCase
3/26	Bulgaria	0	RecoveredCase
3/26	Canada	3	DeadCase
3/26	Canada	16	CurrentCase
3/26	Canada	0	RecoveredCase
3/26	China	41	DeadCase
3/26	China	1067	CurrentCase
3/26	China	0	RecoveredCase
3/26	Colombia	0	DeadCase
3/26	Colombia	0	CurrentCase
3/26	Colombia	0	RecoveredCase
3/26	Finland	0	DeadCase
3/26	Finland	0	CurrentCase
3/26	Finland	0	RecoveredCase
3/26	France	0	DeadCase
3/26	France	1	CurrentCase
3/26	France	0	RecoveredCase
3/26	Germany	0	DeadCase
3/26	Germany	4	CurrentCase
3/26	Germany	0	RecoveredCase
3/26	India	0	DeadCase
3/26	India	0	CurrentCase
3/26	India	0	RecoveredCase
3/26	Indonesia	0	DeadCase
3/26	Indonesia	0	CurrentCase
3/26	Indonesia	0	RecoveredCase
3/26	Italy	0	DeadCase
3/26	Italy	3	CurrentCase
3/26	Italy	0	RecoveredCase
3/26	Japan	0	DeadCase
3/26	Japan	0	CurrentCase
3/26	Japan	0	RecoveredCase
3/26	Kuwait	0	DeadCase
3/26	Kuwait	0	CurrentCase
3/26	Kuwait	0	RecoveredCase
3/26	Malaysia	0	DeadCase
3/26	Malaysia	0	CurrentCase
3/26	Malaysia	0	RecoveredCase
3/26	Mongolia	0	DeadCase
3/26	Mongolia	0	CurrentCase
3/26	Mongolia	0	RecoveredCase
3/26	New Zealand	0	DeadCase
3/26	New Zealand	0	CurrentCase
3/26	New Zealand	0	RecoveredCase
3/26	Philippines	0	DeadCase
3/26	Philippines	0	CurrentCase
3/26	Philippines	0	RecoveredCase
3/26	Poland	0	DeadCase
3/26	Poland	0	CurrentCase
3/26	Poland	0	RecoveredCase
3/26	Republic of Ireland	0	DeadCase
3/26	Republic of Ireland	2	CurrentCase
3/26	Republic of Ireland	0	RecoveredCase
3/26	Republic of Korea	0	DeadCase
3/26	Republic of Korea	0	CurrentCase
3/26	Republic of Korea	0	RecoveredCase
3/26	Romania	0	DeadCase
3/26	Romania	0	CurrentCase
3/26	Romania	0	RecoveredCase
3/26	Russian Federation	0	DeadCase
3/26	Russian Federation	0	CurrentCase
3/26	Russian Federation	0	RecoveredCase
3/26	Singapore	1	DeadCase
3/26	Singapore	73	CurrentCase
3/26	Singapore	0	RecoveredCase
3/26	Slovenia	0	DeadCase
3/26	Slovenia	0	CurrentCase
3/26	Slovenia	0	RecoveredCase
3/26	South Africa	0	DeadCase
3/26	South Africa	0	CurrentCase
3/26	South Africa	0	RecoveredCase
3/26	Spain	0	DeadCase
3/26	Spain	0	CurrentCase
3/26	Spain	0	RecoveredCase
3/26	Sweden	0	DeadCase
3/26	Sweden	0	CurrentCase
3/26	Sweden	0	RecoveredCase
3/26	Taiwan	0	DeadCase
3/26	Taiwan	6	CurrentCase
3/26	Taiwan	0	RecoveredCase
3/26	Thailand	0	DeadCase
3/26	Thailand	3	CurrentCase
3/26	Thailand	0	RecoveredCase
3/26	United Kingdom	0	DeadCase
3/26	United Kingdom	3	CurrentCase
3/26	United Kingdom	0	RecoveredCase
3/26	United States	0	DeadCase
3/26	United States	40	CurrentCase
3/26	United States	0	RecoveredCase
3/26	Viet Nam	4	DeadCase
3/26	Viet Nam	54	CurrentCase
3/26	Viet Nam	0	RecoveredCase
3/27	United Kingdom	0	DeadCase
3/27	United Kingdom	3	CurrentCase
3/27	United Kingdom	0	RecoveredCase
3/27	Australia	0	DeadCase
3/27	Australia	0	CurrentCase
3/27	Australia	0	RecoveredCase
3/27	Belgium	0	DeadCase
3/27	Belgium	0	CurrentCase
3/27	Belgium	0	RecoveredCase
3/27	Brazil	0	DeadCase
3/27	Brazil	0	CurrentCase
3/27	Brazil	0	RecoveredCase
3/27	Bulgaria	0	DeadCase
3/27	Bulgaria	0	CurrentCase
3/27	Bulgaria	0	RecoveredCase
3/27	Canada	3	DeadCase
3/27	Canada	25	CurrentCase
3/27	Canada	0	RecoveredCase
3/27	China	44	DeadCase
3/27	China	1129	CurrentCase
3/27	China	0	RecoveredCase
3/27	Colombia	0	DeadCase
3/27	Colombia	0	CurrentCase
3/27	Colombia	0	RecoveredCase
3/27	Finland	0	DeadCase
3/27	Finland	0	CurrentCase
3/27	Finland	0	RecoveredCase
3/27	France	0	DeadCase
3/27	France	1	CurrentCase
3/27	France	0	RecoveredCase
3/27	Germany	0	DeadCase
3/27	Germany	4	CurrentCase
3/27	Germany	0	RecoveredCase
3/27	India	0	DeadCase
3/27	India	0	CurrentCase
3/27	India	0	RecoveredCase
3/27	Indonesia	0	DeadCase
3/27	Indonesia	0	CurrentCase
3/27	Indonesia	0	RecoveredCase
3/27	Italy	0	DeadCase
3/27	Italy	2	CurrentCase
3/27	Italy	0	RecoveredCase
3/27	Japan	0	DeadCase
3/27	Japan	0	CurrentCase
3/27	Japan	0	RecoveredCase
3/27	Kuwait	0	DeadCase
3/27	Kuwait	0	CurrentCase
3/27	Kuwait	0	RecoveredCase
3/27	Malaysia	0	DeadCase
3/27	Malaysia	0	CurrentCase
3/27	Malaysia	0	RecoveredCase
3/27	Mongolia	0	DeadCase
3/27	Mongolia	0	CurrentCase
3/27	Mongolia	0	RecoveredCase
3/27	New Zealand	0	DeadCase
3/27	New Zealand	0	CurrentCase
3/27	New Zealand	0	RecoveredCase
3/27	Philippines	0	DeadCase
3/27	Philippines	0	CurrentCase
3/27	Philippines	0	RecoveredCase
3/27	Poland	0	DeadCase
3/27	Poland	0	CurrentCase
3/27	Poland	0	RecoveredCase
3/27	Republic of Ireland	0	DeadCase
3/27	Republic of Ireland	2	CurrentCase
3/27	Republic of Ireland	0	RecoveredCase
3/27	Republic of Korea	0	DeadCase
3/27	Republic of Korea	0	CurrentCase
3/27	Republic of Korea	0	RecoveredCase
3/27	Romania	0	DeadCase
3/27	Romania	3	CurrentCase
3/27	Romania	0	RecoveredCase
3/27	Russian Federation	0	DeadCase
3/27	Russian Federation	0	CurrentCase
3/27	Russian Federation	0	RecoveredCase
3/27	Singapore	2	DeadCase
3/27	Singapore	76	CurrentCase
3/27	Singapore	0	RecoveredCase
3/27	Slovenia	0	DeadCase
3/27	Slovenia	0	CurrentCase
3/27	Slovenia	0	RecoveredCase
3/27	South Africa	0	DeadCase
3/27	South Africa	0	CurrentCase
3/27	South Africa	0	RecoveredCase
3/27	Spain	0	DeadCase
3/27	Spain	0	CurrentCase
3/27	Spain	0	RecoveredCase
3/27	Sweden	0	DeadCase
3/27	Sweden	0	CurrentCase
3/27	Sweden	0	RecoveredCase
3/27	Viet Nam	4	DeadCase
3/27	Viet Nam	54	CurrentCase
3/27	Viet Nam	0	RecoveredCase
3/27	Switzerland	0	DeadCase
3/27	Switzerland	2	CurrentCase
3/27	Switzerland	0	RecoveredCase
3/27	Taiwan	0	DeadCase
3/27	Taiwan	6	CurrentCase
3/27	Taiwan	0	RecoveredCase
3/27	Thailand	0	DeadCase
3/27	Thailand	3	CurrentCase
3/27	Thailand	0	RecoveredCase
3/27	United States	0	DeadCase
3/27	United States	45	CurrentCase
3/27	United States	0	RecoveredCase
3/28	New Zealand	0	DeadCase
3/28	New Zealand	0	CurrentCase
3/28	New Zealand	0	RecoveredCase
3/28	Viet Nam	4	DeadCase
3/28	Viet Nam	54	CurrentCase
3/28	Viet Nam	0	RecoveredCase
3/28	United States	0	DeadCase
3/28	United States	51	CurrentCase
3/28	United States	0	RecoveredCase
3/28	United Kingdom	0	DeadCase
3/28	United Kingdom	3	CurrentCase
3/28	United Kingdom	0	RecoveredCase
3/28	Thailand	0	DeadCase
3/28	Thailand	3	CurrentCase
3/28	Thailand	0	RecoveredCase
3/28	Taiwan	0	DeadCase
3/28	Taiwan	10	CurrentCase
3/28	Taiwan	0	RecoveredCase
3/28	Switzerland	0	DeadCase
3/28	Switzerland	2	CurrentCase
3/28	Switzerland	0	RecoveredCase
3/28	Sweden	0	DeadCase
3/28	Sweden	0	CurrentCase
3/28	Sweden	0	RecoveredCase
3/28	Spain	0	DeadCase
3/28	Spain	0	CurrentCase
3/28	Spain	0	RecoveredCase
3/28	South Africa	0	DeadCase
3/28	South Africa	0	CurrentCase
3/28	South Africa	0	RecoveredCase
3/28	Slovenia	0	DeadCase
3/28	Slovenia	0	CurrentCase
3/28	Slovenia	0	RecoveredCase
3/28	Singapore	2	DeadCase
3/28	Singapore	84	CurrentCase
3/28	Singapore	0	RecoveredCase
3/28	Russian Federation	0	DeadCase
3/28	Russian Federation	0	CurrentCase
3/28	Russian Federation	0	RecoveredCase
3/28	Romania	0	DeadCase
3/28	Romania	3	CurrentCase
3/28	Romania	0	RecoveredCase
3/28	Republic of Korea	0	DeadCase
3/28	Republic of Korea	0	CurrentCase
3/28	Republic of Korea	0	RecoveredCase
3/28	Republic of Ireland	0	DeadCase
3/28	Republic of Ireland	2	CurrentCase
3/28	Republic of Ireland	0	RecoveredCase
3/28	Poland	0	DeadCase
3/28	Poland	0	CurrentCase
3/28	Poland	0	RecoveredCase
3/28	Philippines	0	DeadCase
3/28	Philippines	0	CurrentCase
3/28	Philippines	0	RecoveredCase
3/28	Mongolia	0	DeadCase
3/28	Mongolia	0	CurrentCase
3/28	Mongolia	0	RecoveredCase
3/28	Malaysia	0	DeadCase
3/28	Malaysia	0	CurrentCase
3/28	Malaysia	0	RecoveredCase
3/28	Kuwait	0	DeadCase
3/28	Kuwait	0	CurrentCase
3/28	Kuwait	0	RecoveredCase
3/28	Japan	0	DeadCase
3/28	Japan	0	CurrentCase
3/28	Japan	0	RecoveredCase
3/28	Italy	0	DeadCase
3/28	Italy	2	CurrentCase
3/28	Italy	0	RecoveredCase
3/28	Indonesia	0	DeadCase
3/28	Indonesia	0	CurrentCase
3/28	Indonesia	0	RecoveredCase
3/28	India	0	DeadCase
3/28	India	0	CurrentCase
3/28	India	0	RecoveredCase
3/28	Germany	0	DeadCase
3/28	Germany	4	CurrentCase
3/28	Germany	0	RecoveredCase
3/28	France	0	DeadCase
3/28	France	1	CurrentCase
3/28	France	0	RecoveredCase
3/28	Finland	0	DeadCase
3/28	Finland	0	CurrentCase
3/28	Finland	0	RecoveredCase
3/28	Colombia	0	DeadCase
3/28	Colombia	0	CurrentCase
3/28	Colombia	0	RecoveredCase
3/28	China	44	DeadCase
3/28	China	1187	CurrentCase
3/28	China	0	RecoveredCase
3/28	Canada	3	DeadCase
3/28	Canada	26	CurrentCase
3/28	Canada	0	RecoveredCase
3/28	Bulgaria	0	DeadCase
3/28	Bulgaria	0	CurrentCase
3/28	Bulgaria	0	RecoveredCase
3/28	Brazil	0	DeadCase
3/28	Brazil	0	CurrentCase
3/28	Brazil	0	RecoveredCase
3/28	Belgium	0	DeadCase
3/28	Belgium	0	CurrentCase
3/28	Belgium	0	RecoveredCase
3/28	Australia	0	DeadCase
3/28	Australia	0	CurrentCase
3/28	Australia	0	RecoveredCase
3/29	United States	0	DeadCase
3/29	United States	59	CurrentCase
3/29	United States	0	RecoveredCase
3/29	Australia	0	DeadCase
3/29	Australia	0	CurrentCase
3/29	Australia	0	RecoveredCase
3/29	Belgium	0	DeadCase
3/29	Belgium	0	CurrentCase
3/29	Belgium	0	RecoveredCase
3/29	Brazil	0	DeadCase
3/29	Brazil	0	CurrentCase
3/29	Brazil	0	RecoveredCase
3/29	Bulgaria	0	DeadCase
3/29	Bulgaria	0	CurrentCase
3/29	Bulgaria	0	RecoveredCase
3/29	Canada	3	DeadCase
3/29	Canada	34	CurrentCase
3/29	Canada	0	RecoveredCase
3/29	China	44	DeadCase
3/29	China	1232	CurrentCase
3/29	China	0	RecoveredCase
3/29	Colombia	0	DeadCase
3/29	Colombia	0	CurrentCase
3/29	Colombia	0	RecoveredCase
3/29	Finland	0	DeadCase
3/29	Finland	0	CurrentCase
3/29	Finland	0	RecoveredCase
3/29	France	0	DeadCase
3/29	France	1	CurrentCase
3/29	France	0	RecoveredCase
3/29	Germany	0	DeadCase
3/29	Germany	4	CurrentCase
3/29	Germany	0	RecoveredCase
3/29	India	0	DeadCase
3/29	India	0	CurrentCase
3/29	India	0	RecoveredCase
3/29	Indonesia	0	DeadCase
3/29	Indonesia	0	CurrentCase
3/29	Indonesia	0	RecoveredCase
3/29	Italy	0	DeadCase
3/29	Italy	2	CurrentCase
3/29	Italy	0	RecoveredCase
3/29	Japan	0	DeadCase
3/29	Japan	0	CurrentCase
3/29	Japan	0	RecoveredCase
3/29	Kuwait	0	DeadCase
3/29	Kuwait	0	CurrentCase
3/29	Kuwait	0	RecoveredCase
3/29	Malaysia	0	DeadCase
3/29	Malaysia	0	CurrentCase
3/29	Malaysia	0	RecoveredCase
3/29	Mongolia	0	DeadCase
3/29	Mongolia	0	CurrentCase
3/29	Mongolia	0	RecoveredCase
3/29	New Zealand	0	DeadCase
3/29	New Zealand	0	CurrentCase
3/29	New Zealand	0	RecoveredCase
3/29	Philippines	0	DeadCase
3/29	Philippines	0	CurrentCase
3/29	Philippines	0	RecoveredCase
3/29	Poland	0	DeadCase
3/29	Poland	0	CurrentCase
3/29	Poland	0	RecoveredCase
3/29	Republic of Ireland	0	DeadCase
3/29	Republic of Ireland	2	CurrentCase
3/29	Republic of Ireland	0	RecoveredCase
3/29	Republic of Korea	0	DeadCase
3/29	Republic of Korea	0	CurrentCase
3/29	Republic of Korea	0	RecoveredCase
3/29	Romania	0	DeadCase
3/29	Romania	3	CurrentCase
3/29	Romania	0	RecoveredCase
3/29	Russian Federation	0	DeadCase
3/29	Russian Federation	0	CurrentCase
3/29	Russian Federation	0	RecoveredCase
3/29	Singapore	2	DeadCase
3/29	Singapore	87	CurrentCase
3/29	Singapore	0	RecoveredCase
3/29	Slovenia	0	DeadCase
3/29	Slovenia	0	CurrentCase
3/29	Slovenia	0	RecoveredCase
3/29	South Africa	0	DeadCase
3/29	South Africa	0	CurrentCase
3/29	South Africa	0	RecoveredCase
3/29	Spain	0	DeadCase
3/29	Spain	0	CurrentCase
3/29	Spain	0	RecoveredCase
3/29	Sweden	0	DeadCase
3/29	Sweden	0	CurrentCase
3/29	Sweden	0	RecoveredCase
3/29	Switzerland	0	DeadCase
3/29	Switzerland	3	CurrentCase
3/29	Switzerland	0	RecoveredCase
3/29	Taiwan	0	DeadCase
3/29	Taiwan	10	CurrentCase
3/29	Taiwan	0	RecoveredCase
3/29	Thailand	1	DeadCase
3/29	Thailand	2	CurrentCase
3/29	Thailand	0	RecoveredCase
3/29	United Kingdom	0	DeadCase
3/29	United Kingdom	3	CurrentCase
3/29	United Kingdom	0	RecoveredCase
3/29	Viet Nam	4	DeadCase
3/29	Viet Nam	54	CurrentCase
3/29	Viet Nam	0	RecoveredCase
3/30	Viet Nam	4	DeadCase
3/30	Viet Nam	54	CurrentCase
3/30	Viet Nam	0	RecoveredCase
3/30	Australia	0	DeadCase
3/30	Australia	0	CurrentCase
3/30	Australia	0	RecoveredCase
3/30	Belgium	0	DeadCase
3/30	Belgium	0	CurrentCase
3/30	Belgium	0	RecoveredCase
3/30	Brazil	0	DeadCase
3/30	Brazil	0	CurrentCase
3/30	Brazil	0	RecoveredCase
3/30	Bulgaria	0	DeadCase
3/30	Bulgaria	0	CurrentCase
3/30	Bulgaria	0	RecoveredCase
3/30	Canada	3	DeadCase
3/30	Canada	34	CurrentCase
3/30	Canada	0	RecoveredCase
3/30	China	44	DeadCase
3/30	China	1232	CurrentCase
3/30	China	0	RecoveredCase
3/30	Colombia	0	DeadCase
3/30	Colombia	0	CurrentCase
3/30	Colombia	0	RecoveredCase
3/30	Finland	0	DeadCase
3/30	Finland	0	CurrentCase
3/30	Finland	0	RecoveredCase
3/30	France	0	DeadCase
3/30	France	1	CurrentCase
3/30	France	0	RecoveredCase
3/30	Germany	0	DeadCase
3/30	Germany	4	CurrentCase
3/30	Germany	0	RecoveredCase
3/30	India	0	DeadCase
3/30	India	0	CurrentCase
3/30	India	0	RecoveredCase
3/30	Indonesia	0	DeadCase
3/30	Indonesia	0	CurrentCase
3/30	Indonesia	0	RecoveredCase
3/30	Italy	0	DeadCase
3/30	Italy	2	CurrentCase
3/30	Italy	0	RecoveredCase
3/30	Japan	0	DeadCase
3/30	Japan	0	CurrentCase
3/30	Japan	0	RecoveredCase
3/30	Kuwait	0	DeadCase
3/30	Kuwait	0	CurrentCase
3/30	Kuwait	0	RecoveredCase
3/30	Malaysia	0	DeadCase
3/30	Malaysia	0	CurrentCase
3/30	Malaysia	0	RecoveredCase
3/30	Mongolia	0	DeadCase
3/30	Mongolia	0	CurrentCase
3/30	Mongolia	0	RecoveredCase
3/30	New Zealand	0	DeadCase
3/30	New Zealand	0	CurrentCase
3/30	New Zealand	0	RecoveredCase
3/30	Philippines	0	DeadCase
3/30	Philippines	0	CurrentCase
3/30	Philippines	0	RecoveredCase
3/30	Poland	0	DeadCase
3/30	Poland	0	CurrentCase
3/30	Poland	0	RecoveredCase
3/30	Republic of Ireland	0	DeadCase
3/30	Republic of Ireland	2	CurrentCase
3/30	Republic of Ireland	0	RecoveredCase
3/30	Republic of Korea	0	DeadCase
3/30	Republic of Korea	0	CurrentCase
3/30	Republic of Korea	0	RecoveredCase
3/30	Romania	0	DeadCase
3/30	Romania	3	CurrentCase
3/30	Romania	0	RecoveredCase
3/30	Russian Federation	0	DeadCase
3/30	Russian Federation	0	CurrentCase
3/30	Russian Federation	0	RecoveredCase
3/30	Singapore	2	DeadCase
3/30	Singapore	87	CurrentCase
3/30	Singapore	0	RecoveredCase
3/30	Slovenia	0	DeadCase
3/30	Slovenia	0	CurrentCase
3/30	Slovenia	0	RecoveredCase
3/30	South Africa	0	DeadCase
3/30	South Africa	0	CurrentCase
3/30	South Africa	0	RecoveredCase
3/30	Spain	0	DeadCase
3/30	Spain	0	CurrentCase
3/30	Spain	0	RecoveredCase
3/30	Sweden	0	DeadCase
3/30	Sweden	0	CurrentCase
3/30	Sweden	0	RecoveredCase
3/30	Switzerland	0	DeadCase
3/30	Switzerland	3	CurrentCase
3/30	Switzerland	0	RecoveredCase
3/30	Taiwan	0	DeadCase
3/30	Taiwan	10	CurrentCase
3/30	Taiwan	0	RecoveredCase
3/30	Thailand	1	DeadCase
3/30	Thailand	2	CurrentCase
3/30	Thailand	0	RecoveredCase
3/30	United Kingdom	0	DeadCase
3/30	United Kingdom	3	CurrentCase
3/30	United Kingdom	0	RecoveredCase
3/30	United States	0	DeadCase
3/30	United States	59	CurrentCase
3/30	United States	0	RecoveredCase
3/31	Australia	0	DeadCase
3/31	Australia	0	CurrentCase
3/31	Australia	0	RecoveredCase
3/31	United States	0	DeadCase
3/31	United States	59	CurrentCase
3/31	United States	0	RecoveredCase
3/31	United Kingdom	0	DeadCase
3/31	United Kingdom	3	CurrentCase
3/31	United Kingdom	0	RecoveredCase
3/31	Thailand	1	DeadCase
3/31	Thailand	4	CurrentCase
3/31	Thailand	0	RecoveredCase
3/31	Taiwan	0	DeadCase
3/31	Taiwan	10	CurrentCase
3/31	Taiwan	0	RecoveredCase
3/31	Switzerland	0	DeadCase
3/31	Switzerland	3	CurrentCase
3/31	Switzerland	0	RecoveredCase
3/31	Sweden	0	DeadCase
3/31	Sweden	0	CurrentCase
3/31	Sweden	0	RecoveredCase
3/31	Spain	0	DeadCase
3/31	Spain	0	CurrentCase
3/31	Spain	0	RecoveredCase
3/31	South Africa	0	DeadCase
3/31	South Africa	0	CurrentCase
3/31	South Africa	0	RecoveredCase
3/31	Slovenia	0	DeadCase
3/31	Slovenia	0	CurrentCase
3/31	Slovenia	0	RecoveredCase
3/31	Singapore	2	DeadCase
3/31	Singapore	89	CurrentCase
3/31	Singapore	0	RecoveredCase
3/31	Russian Federation	0	DeadCase
3/31	Russian Federation	0	CurrentCase
3/31	Russian Federation	0	RecoveredCase
3/31	Romania	0	DeadCase
3/31	Romania	3	CurrentCase
3/31	Romania	0	RecoveredCase
3/31	Republic of Korea	0	DeadCase
3/31	Republic of Korea	0	CurrentCase
3/31	Republic of Korea	0	RecoveredCase
3/31	Republic of Ireland	0	DeadCase
3/31	Republic of Ireland	2	CurrentCase
3/31	Republic of Ireland	0	RecoveredCase
3/31	Poland	0	DeadCase
3/31	Poland	0	CurrentCase
3/31	Poland	0	RecoveredCase
3/31	Philippines	0	DeadCase
3/31	Philippines	0	CurrentCase
3/31	Philippines	0	RecoveredCase
3/31	New Zealand	0	DeadCase
3/31	New Zealand	0	CurrentCase
3/31	New Zealand	0	RecoveredCase
3/31	Mongolia	0	DeadCase
3/31	Mongolia	0	CurrentCase
3/31	Mongolia	0	RecoveredCase
3/31	Malaysia	0	DeadCase
3/31	Malaysia	0	CurrentCase
3/31	Malaysia	0	RecoveredCase
3/31	Kuwait	0	DeadCase
3/31	Kuwait	0	CurrentCase
3/31	Kuwait	0	RecoveredCase
3/31	Japan	0	DeadCase
3/31	Japan	0	CurrentCase
3/31	Japan	0	RecoveredCase
3/31	Italy	0	DeadCase
3/31	Italy	2	CurrentCase
3/31	Italy	0	RecoveredCase
3/31	Indonesia	0	DeadCase
3/31	Indonesia	0	CurrentCase
3/31	Indonesia	0	RecoveredCase
3/31	India	0	DeadCase
3/31	India	0	CurrentCase
